0:0:16.9,1306.152,-200.0,-179.0,-1948.44,-20751.56,5575.0
0:0:16.42,-1097.656,671.0,-227.0,3029.69,-3651.56,-18514.06
0:0:16.81,1070.801,-461.0,-399.0,-807.81,-10792.19,4679.69
0:0:17.19,-1256.592,309.0,-17.0,6018.75,14425.0,-3618.75
0:0:17.48,1292.969,-97.0,-331.0,4234.38,-6471.88,3551.56
0:0:17.86,-805.42,869.0,-379.0,4009.38,8860.94,-7971.88
0:0:18.25,1061.524,-594.0,-378.0,45.31,-15896.88,7175.0
0:0:18.64,-1068.604,165.0,-13.0,10234.38,12409.38,-9748.44
0:0:18.98,868.408,-639.0,-417.0,-175.0,-18334.38,5678.12
0:0:19.30,-920.898,848.0,-37.0,5651.56,2356.25,-8803.12
0:0:19.36,-962.646,283.0,58.0,6667.19,14907.81,-3825.0
0:0:19.69,1077.148,-562.0,-684.0,6300.0,-16564.06,13665.62
0:0:20.6,-1190.43,103.0,263.0,7615.62,15168.75,-12585.94
0:0:20.35,1427.978,-135.0,-90.0,595.31,-7825.0,5979.69
0:0:20.74,-695.557,644.0,-197.0,6189.06,14390.62,-4018.75
0:0:21.11,791.26,-897.0,-342.0,-4276.56,-8548.44,9528.12
0:0:21.45,-964.111,660.0,-192.0,4479.69,6564.06,-4165.62
0:0:21.82,1402.588,-1062.0,-489.0,-4304.69,-12223.44,7859.38
0:0:22.20,-1337.158,327.0,-91.0,11679.69,3385.94,-14392.19
0:0:22.51,1237.549,-452.0,-105.0,-4853.12,-21532.81,6276.56
0:0:22.84,-1151.611,1000.0,-157.0,5032.81,725.0,-14885.94
0:0:23.25,997.314,-669.0,-307.0,-3521.88,-28750.0,5479.69
0:0:23.58,-941.162,807.0,-84.0,5243.75,2684.38,-7984.38
0:0:23.98,886.23,-369.0,-717.0,226.56,-8654.69,10904.69
0:0:24.29,-1510.742,340.0,-55.0,3643.75,11573.44,-17923.44
0:0:24.56,1450.684,902.0,198.0,8065.62,-3803.12,19779.69
0:0:24.95,-547.363,1074.0,-85.0,-2171.88,3434.38,-22034.38
0:0:25.70,-503.906,1326.0,391.0,-4403.12,-12831.25,-14367.19
0:0:26.4,999.512,398.0,-212.0,3829.69,1589.06,1831.25
0:0:26.41,-1020.508,930.0,-37.0,1881.25,-3956.25,-18532.81
0:0:26.75,1221.68,419.0,-104.0,1623.44,8603.12,6734.38
0:0:27.14,-979.492,1150.0,-414.0,2154.69,-1351.56,-13012.5
0:0:27.45,1466.797,77.0,-365.0,8551.56,-16693.75,11095.31
0:0:27.89,-1034.912,650.0,-247.0,6684.38,8243.75,-4843.75
0:0:28.25,1284.912,-357.0,-468.0,3109.38,-22759.38,3864.06
0:0:28.59,-951.172,954.0,-568.0,11120.31,11032.81,-4529.69
0:0:28.96,949.951,-769.0,-626.0,110.94,-10760.94,7275.0
0:0:29.29,-1035.889,833.0,-326.0,8535.94,-328.12,-7543.75
0:0:30.0,-741.943,905.0,-271.0,1959.38,4265.62,-6756.25
0:0:30.33,1442.139,326.0,183.0,1235.94,1917.19,5709.38
0:0:30.71,-655.273,1103.0,-195.0,3806.25,2714.06,-6121.88
0:0:31.10,1195.068,-538.0,-470.0,-1664.06,-14887.5,5159.38
0:0:31.49,-1167.236,263.0,-54.0,4954.69,10412.5,-8359.38
0:0:31.75,1139.648,-721.0,-512.0,1643.75,-32881.25,6607.81
0:0:32.14,-777.588,812.0,-339.0,5315.62,6067.19,-3676.56
0:0:32.50,1079.346,-560.0,-554.0,-743.75,-18626.56,3542.19
0:0:32.89,-1285.156,237.0,-109.0,7071.88,8704.69,-9543.75
0:0:33.21,1000.732,-404.0,-573.0,-720.31,-8631.25,8450.0
0:0:33.54,-881.836,985.0,-411.0,8423.44,1762.5,-9395.31
0:0:33.86,1323.242,328.0,-141.0,446.88,-1589.06,6100.0
0:0:34.24,-657.471,1009.0,-255.0,6306.25,-5657.81,-11168.75
0:0:34.57,1238.525,133.0,-2.0,7976.56,-7634.38,2101.56
0:0:34.96,-803.223,1017.0,-8.0,4818.75,-4637.5,-8856.25
0:0:35.27,1213.867,215.0,37.0,-239.06,11160.94,11431.25
0:0:35.66,-755.371,1045.0,-120.0,3845.31,-7412.5,-12812.5
0:0:36.5,1023.926,-310.0,-658.0,973.44,-22910.94,3034.38
0:0:36.42,-1227.295,660.0,-271.0,3714.06,17131.25,-3450.0
0:0:36.76,1052.49,-504.0,-379.0,-1196.88,-17531.25,4504.69
0:0:37.8,-1110.84,924.0,-292.0,5456.25,-504.69,-15060.94
0:0:37.41,1737.549,320.0,-31.0,1556.25,-4487.5,5832.81
0:0:37.81,-1137.207,713.0,-64.0,5514.06,15775.0,-984.38
0:0:38.7,1751.221,879.0,724.0,3496.88,-15825.0,5156.25
0:0:38.52,-917.48,737.0,-371.0,6767.19,12073.44,-5400.0
0:0:38.79,964.844,-220.0,-106.0,7729.69,2959.38,8126.56
0:0:39.18,-842.773,947.0,-96.0,1900.0,-13479.69,-19643.75
0:0:39.61,980.469,-444.0,-607.0,3371.88,-7590.62,10145.31
0:0:39.90,-1213.623,872.0,-213.0,4557.81,2670.31,-13671.88
0:0:40.27,967.529,-538.0,-676.0,2381.25,-3964.06,5376.56
0:0:40.61,-1082.031,1008.0,-684.0,12106.25,-6393.75,-13500.0
0:0:41.0,1196.777,-657.0,308.0,-7579.69,-8495.31,2682.81
0:0:41.31,-852.051,781.0,-346.0,7542.19,3382.81,-14087.5
0:0:41.65,1283.447,345.0,179.0,-2137.5,13275.0,9487.5
0:0:42.3,-708.496,929.0,-296.0,3354.69,1425.0,-4678.12
0:0:42.46,1070.312,-415.0,-204.0,-2660.94,-2392.19,10729.69
0:0:42.76,-912.842,710.0,-413.0,10723.44,18087.5,-10228.12
0:0:43.14,790.772,-666.0,-524.0,-6323.44,-2600.0,7817.19
0:0:43.48,-1126.465,423.0,-576.0,6884.38,21992.19,-11507.81
0:0:43.80,1169.678,185.0,-510.0,1171.88,-11321.88,4492.19
0:0:44.13,-490.723,1020.0,-484.0,4801.56,-2253.12,-10804.69
0:0:44.56,1000.0,-394.0,-551.0,-443.75,-12742.19,5354.69
0:0:44.85,-965.82,1199.0,-131.0,1282.81,-1668.75,-15606.25
0:0:45.21,1381.348,-187.0,-556.0,-793.75,-19142.19,10071.88
0:0:45.61,-867.92,331.0,71.0,16131.25,19771.88,-12718.75
0:0:45.99,1004.639,-625.0,-196.0,-6757.81,-6121.88,10571.88
0:0:46.27,-1242.432,699.0,-464.0,4273.44,-118.75,-17006.25
0:0:46.61,959.473,-138.0,-432.0,1225.0,6531.25,1860.94
0:0:47.4,-1300.293,332.0,-210.0,4250.0,13290.62,-5560.94
0:0:47.42,951.904,-594.0,-342.0,-6581.25,7512.5,9435.94
0:0:47.70,-1005.615,791.0,-344.0,8295.31,8167.19,-12009.38
0:0:48.14,1175.293,-143.0,120.0,-9156.25,-4840.62,5882.81
0:0:48.45,-1198.486,289.0,-330.0,3600.0,23151.56,-11015.62
0:0:48.82,981.201,-595.0,-210.0,-2484.38,-10267.19,5284.38
0:0:49.15,-1184.57,491.0,-379.0,7557.81,17535.94,-3278.12
0:0:49.81,-826.172,969.0,-265.0,32.81,-168.75,-11050.0
0:0:50.25,946.045,-413.0,-343.0,-6135.94,-9640.62,13565.62
0:0:50.52,-1138.916,785.0,-285.0,4698.44,-1300.0,-14523.44
0:0:50.96,1040.039,-85.0,-287.0,-6451.56,2012.5,13609.38
0:0:51.22,-933.594,836.0,-119.0,1123.44,-4057.81,-16582.81
0:0:51.66,919.434,-202.0,-225.0,-1665.62,-3467.19,13907.81
0:0:51.93,-990.478,990.0,-627.0,9776.56,-1053.12,-17575.0
0:0:52.67,-1111.328,826.0,-466.0,2071.88,12500.0,-5220.31
0:0:53.1,1306.885,-18.0,-873.0,2704.69,-7957.81,4043.75
0:0:53.32,-872.314,687.0,64.0,-5106.25,-7556.25,-21031.25
0:0:53.72,1097.168,20.0,-519.0,4512.5,-8576.56,2864.06
0:0:54.5,-1078.125,1131.0,-665.0,8796.88,-6654.69,-12387.5
0:0:54.48,912.354,-335.0,-552.0,-5717.19,8132.81,15698.44
0:0:54.77,-978.516,854.0,-527.0,9182.81,4429.69,-14687.5
0:0:55.14,1142.09,-232.0,-242.0,1442.19,-18142.19,4076.56
0:0:55.86,894.287,-327.0,-441.0,4585.94,-4079.69,10523.44
0:0:56.25,-1142.822,273.0,-475.0,8539.06,9157.81,-5990.62
